miR-430c	chr4	100.000	73	0	0	1	73	29231220	29231292	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29232960	29233032	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29234097	29234169	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29234700	29234772	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29235290	29235362	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29237031	29237103	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29238168	29238240	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29238772	29238844	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29239362	29239434	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29239966	29240038	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29241103	29241175	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29242240	29242312	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29242842	29242914	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29243429	29243501	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29244031	29244103	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29245164	29245236	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29247424	29247496	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29895787	29895859	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29897518	29897590	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29899257	29899329	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29901017	29901089	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29901620	29901692	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29902756	29902828	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29903381	29903453	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29904007	29904079	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29905144	29905216	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29906883	29906955	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29907509	29907581	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29908646	29908718	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29909250	29909322	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29910386	29910458	7.36e-31	135
miR-430c	chr4	100.000	73	0	0	1	73	29910989	29911061	7.36e-31	135
miR-430c	chr4	100.000	71	0	0	1	71	29249152	29249222	9.52e-30	132
miR-430c	chr4	98.630	73	1	0	1	73	29231823	29231895	3.42e-29	130
miR-430c	chr4	98.630	73	1	0	1	73	29235894	29235966	3.42e-29	130
miR-430c	chr4	98.630	73	1	0	1	73	29898121	29898193	3.42e-29	130
miR-430c	chr4	98.630	73	1	0	1	73	29905747	29905819	3.42e-29	130
miR-430c	chr4	98.630	73	0	1	1	73	29249751	29249822	1.23e-28	128
miR-430c	chr4	98.630	73	0	1	1	73	29899882	29899953	1.23e-28	128
miR-430c	chr4	97.260	73	0	2	1	73	29896401	29896471	5.73e-27	122
miR-430c	chr4	95.946	74	0	3	1	73	29246292	29246363	2.67e-25	117
miR-430c	chr4	95.890	73	0	3	1	73	29248024	29248093	9.59e-25	115
miR-430b	chr4	98.780	82	0	1	1	81	29247679	29247760	1.43e-33	145
miR-430b	chr4	98.765	81	1	0	1	81	29249404	29249484	1.43e-33	145
miR-430b	chr4	97.531	81	2	0	1	81	29231477	29231557	6.66e-32	139
miR-430b	chr4	97.531	81	2	0	1	81	29234353	29234433	6.66e-32	139
miR-430b	chr4	97.531	81	2	0	1	81	29238425	29238505	6.66e-32	139
miR-430b	chr4	97.531	81	2	0	1	81	29896038	29896118	6.66e-32	139
miR-430b	chr4	97.531	81	2	0	1	81	29897775	29897855	6.66e-32	139
miR-430b	chr4	97.531	81	2	0	1	81	29899513	29899593	6.66e-32	139
miR-430b	chr4	97.531	81	2	0	1	81	29901273	29901353	6.66e-32	139
miR-430b	chr4	97.531	81	2	0	1	81	29903012	29903092	6.66e-32	139
miR-430b	chr4	97.531	81	2	0	1	81	29903638	29903718	6.66e-32	139
miR-430b	chr4	97.531	81	2	0	1	81	29905401	29905481	6.66e-32	139
miR-430b	chr4	97.531	81	2	0	1	81	29907140	29907220	6.66e-32	139
miR-430b	chr4	97.531	81	2	0	1	81	29908903	29908983	6.66e-32	139
miR-430b	chr4	97.531	81	2	0	1	81	29910642	29910722	6.66e-32	139
miR-430b	chr4	97.531	81	2	0	1	81	29911246	29911326	6.66e-32	139
